run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
a52c4d96,eyepacs:train,2020-03-26 22:44:05,0:12:13,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7149999737739563,0.9261749982833862,0.8493520021438599
450d8a4a,eyepacs:train,2020-03-26 22:26:28,0:17:37,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7099999785423279,0.9273139834403992,0.8663780093193054
d24f35f6,eyepacs:train,2020-03-26 21:45:37,0:40:50,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7749999761581421,0.9401320219039916,0.8542050123214722
a511e221,eyepacs:train,2020-03-26 21:33:25,0:12:11,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.6800000071525574,0.9088720083236694,0.8576920032501221
b170ecf5,eyepacs:train,2020-03-26 21:23:52,0:09:33,completed,base_loss=gls batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7099999785423279,0.9165409803390504,0.8428710103034973
dac41dc5,eyepacs:train,2020-03-26 20:55:17,0:28:34,completed,base_loss=gls batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7400000095367432,0.9359970092773438,0.8800219893455505
ca635269,eyepacs:train,2020-03-26 20:26:10,0:29:06,completed,base_loss=gls batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7250000238418579,0.9361000061035156,0.8414139747619629
9c2c821b,eyepacs:train,2020-03-26 20:05:49,0:20:21,completed,base_loss=gls batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.6850000023841858,0.9117460250854492,0.8537260293960571
8c2aae87,eyepacs:train,2020-03-26 19:56:17,0:09:32,completed,base_loss=ce batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7300000190734863,0.9229329824447632,0.8482469916343689
7c64fc90,eyepacs:train,2020-03-26 19:33:12,0:23:04,completed,base_loss=ce batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7350000143051147,0.9373630285263062,0.8731250166893005
58bbe373,eyepacs:train,2020-03-26 19:10:47,0:22:25,completed,base_loss=ce batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7225000262260437,0.936555027961731,0.8372300267219543
07d5825f,eyepacs:train,2020-03-26 19:00:03,0:10:44,completed,base_loss=ce batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.6850000023841858,0.910152018070221,0.8551419973373413
bcaba06a,eyepacs:dr_grade,2020-03-26 19:00:01,3:56:17,completed,,,,,,,,,,,,,,,,,,0,0.7149999737739563,0.9261749982833862,0.8493520021438599
6821f3f6,eyepacs:train,2020-03-27 23:35:00,0:29:47,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7275000214576721,0.9375889897346495,0.84894198179245
211e07f6,eyepacs:train,2020-03-27 22:57:08,0:37:52,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.75,0.9398300051689148,0.8776640295982361
1b485ad4,eyepacs:train,2020-03-27 22:16:20,0:40:47,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7749999761581421,0.9401320219039916,0.8542050123214722
62811d36,eyepacs:train,2020-03-27 21:56:04,0:20:15,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.6924999952316284,0.914933979511261,0.85452800989151
d456ceb5,eyepacs:train,2020-03-27 21:12:35,0:43:29,completed,base_loss=gls batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7699999809265137,0.94378399848938,0.8732730150222778
f41818d3,eyepacs:train,2020-03-27 20:34:33,0:38:01,completed,base_loss=gls batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7574999928474426,0.93852299451828,0.8826190233230591
932cd089,eyepacs:train,2020-03-27 19:52:17,0:42:15,completed,base_loss=gls batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7375000119209291,0.935597002506256,0.8573989868164062
e4a7fa9d,eyepacs:train,2020-03-27 19:31:56,0:20:21,completed,base_loss=gls batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7024999856948853,0.9128559827804564,0.8510770201683044
ee642cd8,eyepacs:train,2020-03-27 19:19:42,0:12:14,completed,base_loss=ce batch_size=8 csv_train=train_all_4.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_4.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7225000262260437,0.93087899684906,0.8477450013160706
850317fc,eyepacs:train,2020-03-27 18:44:29,0:35:13,completed,base_loss=ce batch_size=8 csv_train=train_all_3.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_3.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7624999880790709,0.9412090182304382,0.8760200142860413
67013827,eyepacs:train,2020-03-27 18:19:25,0:25:03,completed,base_loss=ce batch_size=8 csv_train=train_all_2.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_2.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.7275000214576721,0.9382089972496032,0.8370850086212158
5fbbfd60,eyepacs:train,2020-03-27 18:05:54,0:13:30,completed,base_loss=ce batch_size=8 csv_train=train_all_1.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8.0,train_all_1.csv,0.1,1.0,10.0,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50.0,sgd,1/4/2/2/7,5.0,True,False,0,0.6949999928474426,0.9125660061836244,0.8550630211830139
23fd696d,eyepacs:dr_grade,2020-03-27 18:05:53,5:58:54,completed,,,,,,,,,,,,,,,,,,0,0.7275000214576721,0.9375889897346495,0.84894198179245
